class,image,width,height,channels,aspect_ratio,resolution,brightness,contrast,black_ratio,masked_brightness,masked_contrast,blur_score
moderate,aptos_115e42dd6a81.png,2416,1736,3,1.391705069124424,2416x1736,64.13640510078737,31.572376137513533,0.16668351542710655,76.56456683631487,16.415790281417383,10.638626276052397
moderate,aptos_1177d583c807.png,2416,1736,3,1.391705069124424,2416x1736,56.58591556482131,29.570269775622535,0.16746078371532333,67.56752704037098,18.167904991482256,11.012717873476918
moderate,aptos_11b5c77fbf79.png,2588,1958,3,1.3217568947906027,2588x1958,99.28080809834974,42.46933621856632,0.010793510711021087,100.25658229944081,41.65464442025379,15.930210817738306
moderate,aptos_12025b34deb8.png,2588,1958,3,1.3217568947906027,2588x1958,63.66369019896971,26.59515696972627,0.0935840833705655,69.54718843653013,20.25619033512501,13.99710339058902
moderate,aptos_1269ab57c2e6.png,2416,1736,3,1.391705069124424,2416x1736,108.08397096354564,48.35068505695795,0.1659701452681051,129.17198636504494,11.11319390263077,8.420918429647521
moderate,aptos_12a82fc7d73e.png,3388,2588,3,1.3091190108191655,3388x2588,61.1266161915224,36.512994459844,0.2498020105509216,81.08025471567888,13.5328622126064,5.446840060712418
moderate,aptos_12e6e66c80a7.png,640,480,3,1.3333333333333333,640x480,87.86584309895834,23.13025095167282,0.010608723958333333,88.79831612056287,21.418738395716908,77.00002528059217
moderate,aptos_13063d1bc4ea.png,2588,1958,3,1.3217568947906027,2588x1958,40.345328403427146,18.84338588085706,0.09420532101488287,43.920212194633606,16.006837664886334,12.276052257885354
moderate,aptos_135575dc57c9.png,1504,1000,3,1.504,1504x1000,59.574761968085106,37.32427194654462,0.2649428191489362,80.82347317023752,13.813607096616494,26.17541766254483
moderate,aptos_13d71389563f.png,2416,1736,3,1.391705069124424,2416x1736,61.124417287209695,32.77187029576763,0.1669240871150853,72.9910534056731,21.107232629206255,10.530637959428281
moderate,aptos_1411c8ab7161.png,1504,1000,3,1.504,1504x1000,63.26363430851064,40.135947331886555,0.2650398936170213,85.82739058061482,16.45048625355568,31.767005744919576
moderate,aptos_1414128bead0.png,2588,1958,3,1.3217568947906027,2588x1958,63.82036009680888,30.0567598022707,0.095579227139323,70.0737403106061,24.28248087097757,13.597236321324496
moderate,aptos_141735b57ec0.png,2416,1736,3,1.391705069124424,2416x1736,66.86916953413495,31.971859380785908,0.16668971449934386,79.85154461309567,14.679645392088725,10.408002191412574
moderate,aptos_1438288bb2e1.png,2588,1958,3,1.3217568947906027,2588x1958,47.93714527488385,21.53774909324119,0.09478827400132299,52.3843038005591,17.427057319570267,12.481804525535937
moderate,aptos_144a1a426137.png,1050,1050,3,1.0,1050x1050,70.22501950113379,38.2729645468404,0.20986213151927438,88.50550149404162,16.15626345143498,38.39522098325369
moderate,aptos_144b01e7b993.png,1504,1000,3,1.504,1504x1000,61.587001329787235,38.8432363039756,0.264782579787234,83.5299570343481,15.279998741588495,26.44909927426464
moderate,aptos_14515b8f19b6.png,3216,2136,3,1.5056179775280898,3216x2136,98.68897509759256,58.0351554064236,0.2532113542773026,131.56871928345808,15.50402002838618,10.299784276068992
moderate,aptos_14ee87d6cc42.png,640,480,3,1.3333333333333333,640x480,84.68263020833334,18.439657687551783,0.010628255208333333,85.58397025679832,16.34673190015635,25.988878138181903
moderate,aptos_1541226c5d72.png,3216,2136,3,1.5056179775280898,3216x2136,74.81224961335644,43.627466428203334,0.2537090705181955,99.60778850818474,11.261312223154775,5.4364252256176115
moderate,aptos_15528e740543.png,2588,1958,3,1.3217568947906027,2588x1958,87.0353949555819,34.33764428903253,0.09327149111243375,95.32594252164846,23.73447269883599,16.80828385270275
moderate,aptos_157d17349cc6.png,3388,2588,3,1.3091190108191655,3388x2588,88.21153210987411,51.226626099014126,0.2446416254112615,116.34630944977202,15.433657616678259,11.562682817624708
moderate,aptos_1594ca6c30d3.png,1844,1226,3,1.504078303425775,1844x1226,67.08263960890751,45.902286834779275,0.284799605793491,93.37674726402929,22.76770463243951,4.7651237600386285
moderate,aptos_15cd5f52d300.png,3216,2136,3,1.5056179775280898,3216x2136,87.395586003736,50.927954749214344,0.25333698431997315,116.39400059542506,12.412561306433183,5.110030218417252
moderate,aptos_1632c4311fc9.png,2416,1736,3,1.391705069124424,2416x1736,74.9012835894345,36.42459049240479,0.16723833239234595,89.53442889826896,17.684794465878007,8.283555577619456
moderate,aptos_17188c13e635.png,2588,1958,3,1.3217568947906027,2588x1958,51.23845638627562,28.54563293292529,0.09555061231771372,56.01782279320638,25.72407534861599,12.90733415501123
moderate,aptos_175dd560810a.png,2416,1736,3,1.391705069124424,2416x1736,76.83401483390301,37.42148010408413,0.16659076776940215,91.78667559251774,18.38819903873485,10.322612816013752
moderate,aptos_17eb5d4ad740.png,3216,2136,3,1.5056179775280898,3216x2136,82.27580234361898,48.47408143907635,0.2540050217079397,109.67445555876454,13.934381642135843,4.96894535335424
moderate,aptos_180afe1d5ef7.png,2416,1736,3,1.391705069124424,2416x1736,80.6388842528306,36.46170157432153,0.16640884884182255,96.32228704764105,10.801981074958402,7.882984404823143
moderate,aptos_18323d8f2470.png,1844,1226,3,1.504078303425775,1844x1226,50.21226950065996,36.71987360608925,0.2852149557844674,69.82762419041231,23.178783329212088,6.308766492841098
moderate,aptos_1844a039b4ea.png,3388,2588,3,1.3091190108191655,3388x2588,60.52949221636871,34.996280206792086,0.24640733546346866,79.93496225336578,9.839865395301238,5.186531150811534
moderate,aptos_188a9323be03.png,640,480,3,1.3333333333333333,640x480,116.67943684895833,21.255597371156988,0.010553385416666667,117.91421841175425,17.66704043143463,92.09491630883745
moderate,aptos_18af532e7e1e.png,2588,1958,3,1.3217568947906027,2588x1958,43.76030725608726,23.63646955106961,0.09504324192904155,47.77413523937832,21.160112225534416,13.052271580473898
moderate,aptos_18d8fdb140b7.png,3216,2136,3,1.5056179775280898,3216x2136,85.62533030656643,49.86595802033358,0.25394853913950843,114.09442062179458,11.886143430362935,3.3179610188420487
moderate,aptos_18f1f979d30d.png,2588,1958,3,1.3217568947906027,2588x1958,51.76383990382262,23.78630581103327,0.0957659141823739,56.754417748119884,19.118906154748156,12.782177465038341
moderate,aptos_19113e5f45ec.png,3216,2136,3,1.5056179775280898,3216x2136,72.87838997312129,42.74356152700464,0.2539763437028341,97.07723294769252,11.962090488288867,5.007177069964528
moderate,aptos_191348830ddf.png,2588,1958,3,1.3217568947906027,2588x1958,53.122232650734986,30.536908743883128,0.09645326193178858,58.29936316026966,27.460076687990757,12.886518352564837
moderate,aptos_1943983492e5.png,3216,2136,3,1.5056179775280898,3216x2136,84.21446824282147,48.61036899301805,0.2533560544655002,112.10783941752139,9.674439718531206,3.8156199314119443
moderate,aptos_1968183f0e61.png,3216,2136,3,1.5056179775280898,3216x2136,72.40818088862802,42.44733317291997,0.2544960415618536,96.5164739461687,11.52706015898489,4.251287137226654
moderate,aptos_196e6a186452.png,2416,1736,3,1.391705069124424,2416x1736,51.309123889889214,27.002243788539946,0.16713819353312784,61.223862057633056,16.947483565794823,10.318023366479068
moderate,aptos_1a1b4b2450ca.png,3216,2136,3,1.5056179775280898,3216x2136,54.150288177557904,33.46649151318291,0.253854789721803,72.11344280576999,15.158149009419239,17.663296025927966
moderate,aptos_1a369baf9ee6.png,2588,1958,3,1.3217568947906027,2588x1958,70.82890862675696,31.36240293339673,0.09427537799192628,77.69799559088388,24.19468558994758,14.633676605930107
moderate,aptos_1ade1e949383.png,3216,2136,3,1.5056179775280898,3216x2136,67.35972976293625,39.379380714657074,0.25371227313805506,89.60379738267456,11.291081022583233,3.8295468160876514
moderate,aptos_1ae8c165fd53.png,3216,2136,3,1.5056179775280898,3216x2136,69.35497736621201,40.94988749477972,0.2543941400208694,92.41130767865576,12.614921882196798,4.018015740878885
moderate,aptos_1b4625877527.png,1504,1000,3,1.504,1504x1000,69.10077260638298,44.29024965568217,0.2644820478723404,93.69246415040783,19.498141396390302,33.921119210926896
moderate,aptos_1b8ad0afe9fb.png,2588,1958,3,1.3217568947906027,2588x1958,90.46019402033113,40.37935577034812,0.09256105416213434,98.98482146216327,31.80537073656935,15.820905751834816
moderate,aptos_1bea04b2bb2d.png,3216,2136,3,1.5056179775280898,3216x2136,80.02799177101384,46.577341474203536,0.2544305334283638,106.6783821530667,10.866041100578244,3.5450992670327746
moderate,aptos_1c0e5dd1b14c.png,3216,2136,3,1.5056179775280898,3216x2136,84.57883874750777,49.60582518721763,0.2530745150651238,112.44307347309795,15.040880139230598,2.8347184642389567
moderate,aptos_1c4d87baaffc.png,2416,1736,3,1.391705069124424,2416x1736,63.90689732619709,30.589961934319724,0.167084070863979,76.32761959995374,14.144371747365055,9.830829463313995
moderate,aptos_1c578b72d7b3.png,3388,2588,3,1.3091190108191655,3388x2588,50.0088916194807,30.511322080937692,0.24912147884432556,66.22918200416142,13.549862387962465,5.874909329578013
moderate,aptos_1c5ad36fb799.png,3216,2136,3,1.5056179775280898,3216x2136,87.50703091518065,51.28473521204637,0.2535426798591313,116.52034656500697,14.253178968890579,4.473345284668904
moderate,aptos_1c5e6cdc7ee1.png,2144,1424,3,1.5056179775280898,2144x1424,63.837234888583765,37.52369835922578,0.25453545562217006,85.16690605440817,10.060801093874307,18.829018524019336
moderate,aptos_1c6d119c3d70.png,1504,1000,3,1.504,1504x1000,85.42174002659574,52.06970220142082,0.2639554521276596,115.79471568033199,13.721998687120609,28.63894650712284
moderate,aptos_1cb814ed6332.png,1504,1000,3,1.504,1504x1000,66.54558710106383,40.401451749474965,0.2644714095744681,90.25118894267493,9.702102938716923,31.85663980952169
moderate,aptos_1d14dd912671.png,3216,2136,3,1.5056179775280898,3216x2136,67.45010449275159,39.4387342803732,0.2539109811429743,89.78345637975433,10.9614250075493,4.164811911049827
moderate,aptos_1d55e689cf84.png,3388,2588,3,1.3091190108191655,3388x2588,89.2277481984785,52.53533622849251,0.24767852808986715,118.15695108120822,17.01049252975825,11.60799707969313
moderate,aptos_1da25637859b.png,3388,2588,3,1.3091190108191655,3388x2588,68.71050224540107,40.020441195074774,0.24397512175894923,90.47414539439593,13.299392240511734,12.249630477499416
moderate,aptos_1db18bdd43aa.png,2588,1958,3,1.3217568947906027,2588x1958,45.23059461204617,20.64731057573991,0.09474308231754006,49.30135603063473,17.20214572145594,12.373789691296494
moderate,aptos_1dbdc32c17db.png,640,480,3,1.3333333333333333,640x480,93.57169270833333,21.993881209927572,0.01078125,94.5824580108461,19.85499444138033,55.57241943688923
moderate,aptos_1dd9adcbfff4.png,3388,2588,3,1.3091190108191655,3388x2588,64.1942798840895,37.352324489026934,0.2490857814378961,85.09384209653403,10.211759336353893,6.043282705906987
moderate,aptos_1dfbede13143.png,2144,1424,3,1.5056179775280898,2144x1424,64.91027776758763,38.35645252374922,0.25447944616803625,86.58914440213064,11.243825960454764,18.501066452576623
moderate,aptos_1e143fa3de57.png,1504,1000,3,1.504,1504x1000,61.587001329787235,38.8432363039756,0.264782579787234,83.5299570343481,15.279998741588495,26.44909927426464
moderate,aptos_1e1fb019710d.png,2416,1736,3,1.391705069124424,2416x1736,85.37926877651296,39.23305231025307,0.16668589968565936,102.0434063333854,13.456880101582238,10.252446725864036
moderate,aptos_1e4650743fa2.png,3216,2136,3,1.5056179775280898,3216x2136,76.4517502026385,44.86938962242893,0.253757692110608,101.852558971827,12.451924552129775,5.297772458636397
moderate,aptos_1e4b3b823b95.png,2588,1958,3,1.3217568947906027,2588x1958,95.75772994870646,40.8062377360444,0.09033383432294569,104.51814372537045,31.317459843971548,16.42480813871494
moderate,aptos_1ee1eb7943db.png,3216,2136,3,1.5056179775280898,3216x2136,84.31527681699183,51.149586490807756,0.2535981434121527,112.43541346689251,19.669195079517717,12.84009477272
moderate,aptos_1f07dae3cadb.png,3216,2136,3,1.5056179775280898,3216x2136,69.74268215919466,41.01185864557752,0.2541204615965118,93.02593795493007,11.024915777153053,17.579213726012835
moderate,aptos_1f0e223b8055.png,3388,2588,3,1.3091190108191655,3388x2588,56.64380169851225,33.468101594458,0.2476989429005728,74.91755600577537,11.860874393682218,6.147666027223763
moderate,aptos_1f4bf8e28b41.png,2416,1736,3,1.391705069124424,2416x1736,90.01737123096407,40.17243351733014,0.1660173535874508,107.53316418277409,9.327641973791764,8.523394335457239
moderate,aptos_1f543a86c4d4.png,3216,2136,3,1.5056179775280898,3216x2136,65.96983656157416,39.311767310242615,0.2539818755007733,87.75487245152331,14.240618005452093,2.8656963885749915
moderate,aptos_1f63d44d9e3c.png,1050,1050,3,1.0,1050x1050,82.58382131519275,44.662063269950586,0.20941859410430838,104.24871732506058,16.771878262414297,42.83345172482987
moderate,aptos_1ffaa51a6245.png,640,480,3,1.3333333333333333,640x480,93.64248697916666,40.26724587912532,0.011520182291666667,94.72113639881314,39.23396000431866,81.11181223796208
moderate,aptos_203275daf46d.png,2416,1736,3,1.391705069124424,2416x1736,56.26363128299814,27.198578834469707,0.16677101771599476,67.12332414515772,13.439286614085008,9.801269426527975
moderate,aptos_20404ec7b518.png,2416,1736,3,1.391705069124424,2416x1736,62.30108774643696,32.72275992505297,0.1667233325449385,74.38995693450101,20.20871110208847,11.504217513855718
moderate,aptos_20688cb25704.png,2416,1736,3,1.391705069124424,2416x1736,67.72131784646137,31.920562854049688,0.16659052934354687,80.8533291412361,13.68820841399042,11.910563600382517
moderate,aptos_207a580de0ea.png,3216,2136,3,1.5056179775280898,3216x2136,58.99542724113515,34.7496899128776,0.2545892086850392,78.62012238241252,10.345131223414732,5.238421649902881
moderate,aptos_20c883d3bd38.png,3388,2588,3,1.3091190108191655,3388x2588,53.40489606466317,33.443062118609184,0.24511401728803725,70.35942216808137,17.569558399936295,13.05530235126156
moderate,aptos_2131aa3a1e6f.png,1844,1226,3,1.504078303425775,1844x1226,62.02017875531241,43.10122265996536,0.28490841952914614,86.30981499271019,22.956239545310893,3.9850292483607017
moderate,aptos_217dad18a5ed.png,3388,2588,3,1.3091190108191655,3388x2588,51.33675279511833,31.222470459188756,0.24630377877005669,67.72583258846123,14.237722005683711,15.096436482940922
moderate,aptos_222d0ac042b4.png,2588,1958,3,1.3217568947906027,2588x1958,82.15952052610224,39.60346738873517,0.08682151297810434,89.25642197601955,33.723595474638806,15.442120305819778
moderate,aptos_2241b7e90782.png,640,480,3,1.3333333333333333,640x480,86.55255859375,20.93996264971135,0.010537109375,87.46450719330971,19.084217396700843,36.67069212721719
moderate,aptos_224bb938e2dd.png,3216,2136,3,1.5056179775280898,3216x2136,97.27067640496021,56.67184682111718,0.253402929174353,129.60473991626657,13.255489192731027,4.870868426039425
moderate,aptos_22ce8ef69357.png,2588,1958,3,1.3217568947906027,2588x1958,74.13948896691416,35.03834080655614,0.09318387055523016,81.08115883113211,28.924113772480762,15.071416082154997
moderate,aptos_23148a40ecb0.png,2416,1736,3,1.391705069124424,2416x1736,64.73278374584186,30.155826422147552,0.16704377689443647,77.31542507438677,11.995391558246727,10.755853114070108
moderate,aptos_23175b7ef453.png,3216,2136,3,1.5056179775280898,3216x2136,84.67567621862597,49.54568066381762,0.25489957166415117,112.95428119276137,12.533518320903985,3.4593108423609693
moderate,aptos_232549883508.png,2416,1736,3,1.391705069124424,2416x1736,81.21212199964904,38.12683168236536,0.16637761505478071,97.01454513109209,15.582740392355063,9.651707509291791
moderate,aptos_234399352d36.png,1844,1226,3,1.504078303425775,1844x1226,64.24391527744848,43.093376894380924,0.2851353359778905,89.44621025835856,19.237866329460303,5.254192858603997
moderate,aptos_236f56771ec6.png,2416,1736,3,1.391705069124424,2416x1736,52.46983459921567,26.72872433393912,0.16690405934324168,62.58273640721308,15.643875843668217,11.07923867784571
moderate,aptos_2376e5415458.png,2588,1958,3,1.3217568947906027,2588x1958,72.80802967416204,31.768351915032728,0.09420334757890982,79.77980181470505,24.456803577784488,15.781063854931526
moderate,aptos_239f2c348ea4.png,2588,1958,3,1.3217568947906027,2588x1958,43.02998458351818,31.464526255723893,0.0853560394245145,46.4232003295087,30.778928405509667,12.929075492756164
moderate,aptos_23d7ca170bdb.png,2144,1424,3,1.5056179775280898,2144x1424,61.23849578913718,36.85476833819275,0.2543975610011739,81.6666098509642,13.459484482492561,21.44182416310509
moderate,aptos_23fca0693e2a.png,2416,1736,3,1.391705069124424,2416x1736,72.59003484832301,34.74856064942875,0.1663447122867519,86.67308394658997,16.001382180948543,10.217075531043461
moderate,aptos_2463bb04ebc3.png,3216,2136,3,1.5056179775280898,3216x2136,102.54964555732573,60.35611334696738,0.25361037159707084,136.60075643168798,17.562505336199848,4.694039557068647
moderate,aptos_246e4506824a.png,3216,2136,3,1.5056179775280898,3216x2136,85.59217896938529,50.68112456924705,0.2494284779287085,113.27272759010062,18.699719740015066,4.345354650055802
moderate,aptos_25002fe43f92.png,2588,1958,3,1.3217568947906027,2588x1958,85.49945513432785,49.15709454910921,0.09328964672338584,93.60817437600893,44.27266253419233,16.266999374547186
moderate,aptos_2532613a584a.png,3388,2588,3,1.3091190108191655,3388x2588,58.05600774804793,34.33673274746054,0.24873348339169613,76.87706743352614,12.043345166227796,13.088242614874641
moderate,aptos_25dc1b41ed9c.png,2588,1958,3,1.3217568947906027,2588x1958,86.5529352491976,31.375742742431267,0.004280777312748554,86.88243091224612,31.03719578305895,15.794392242898668
moderate,aptos_2608e1dac5b1.png,2416,1736,3,1.391705069124424,2416x1736,67.75409854045229,33.69483048534886,0.1664589182714316,80.88520024782481,18.059982795582332,11.619084892636561
moderate,aptos_261c6bd63bff.png,3388,2588,3,1.3091190108191655,3388x2588,56.56995003731691,33.707821867213845,0.24807758631701304,74.85455509843524,12.778088732448417,7.244201052873569
moderate,aptos_26453eb7e989.png,640,480,3,1.3333333333333333,640x480,122.24328776041666,30.222462455049577,0.010400390625,123.51579414812257,27.69988071163754,52.02833697848849
moderate,aptos_26999ebc21de.png,2416,1736,3,1.391705069124424,2416x1736,76.4802509479812,41.55116643500223,0.16624862666707357,91.32076953873431,27.311489011918564,11.867300034614702
moderate,aptos_269f0792f11f.png,2588,1958,3,1.3217568947906027,2588x1958,71.61933485735216,27.512272505124425,0.01034889558629204,72.26444032469082,26.918888256706815,7.3543438436641635
moderate,aptos_26e231747848.png,1504,1000,3,1.504,1504x1000,59.23474335106383,36.62988912361144,0.2646436170212766,80.32941944490658,11.955095185790828,31.829004430737886
moderate,aptos_2700754f71e9.png,819,614,3,1.3338762214983713,819x614,60.11892034856204,36.38597394556669,0.2025967156260316,75.35419602131739,22.683073381548525,20.512635395365216
moderate,aptos_272d9c043c81.png,3388,2588,3,1.3091190108191655,3388x2588,57.14300392420562,33.80939187683477,0.24456019426688247,75.25265976277986,13.112159900336675,12.702097726710296
moderate,aptos_2735be026d44.png,3388,2588,3,1.3091190108191655,3388x2588,60.15733329653345,35.19049738788468,0.24940808453875757,79.7591286703626,10.448410474948663,6.038524229223525
moderate,aptos_2776d70724d3.png,3216,2136,3,1.5056179775280898,3216x2136,68.88760434717797,40.24404247398098,0.2545653346097229,91.80473047379924,10.457672388488602,4.097817451983253
moderate,aptos_27b68863349f.png,2416,1736,3,1.391705069124424,2416x1736,66.51917396885587,31.120687897242853,0.1667843695638905,79.42875844897905,12.769758723306994,11.050129030324308
moderate,aptos_27bab1432f61.png,2416,1736,3,1.391705069124424,2416x1736,64.8924847216712,30.712680599981834,0.16651447149571216,77.45045590618416,13.585765836466228,10.292927382225873
moderate,aptos_27fca9f12b3c.png,2416,1736,3,1.391705069124424,2416x1736,89.0623917546617,43.906925367047016,0.166553334910123,106.44588945829955,22.330401175171204,9.617555146664397
moderate,aptos_282bc792d23a.png,3216,2136,3,1.5056179775280898,3216x2136,68.41099846623624,41.247472721657346,0.2542763709542177,91.19049493075467,15.509550402258437,5.637888648827576
moderate,aptos_28824d12d31d.png,4288,2848,3,1.5056179775280898,4288x2848,75.24024035261718,49.28183336809894,0.2824066279819302,104.24480433475047,20.133608436237292,5.2958009122031715
moderate,aptos_28a4d00927b7.png,2588,1958,3,1.3217568947906027,2588x1958,30.0966648142681,16.421432652548024,0.09762390415100416,32.88726010986276,14.797276798001004,10.445709393555369
moderate,aptos_28f93cad89c5.png,3388,2588,3,1.3091190108191655,3388x2588,71.17723557003626,40.7992472206413,0.24864486714634249,94.24171074940915,8.704430426101679,10.088112138918682
moderate,aptos_290ecdba359f.png,3388,2588,3,1.3091190108191655,3388x2588,66.97222718969944,38.66942821094981,0.24804223105824905,88.604891894376,10.085517957611831,13.146157265404861
moderate,aptos_291e2ff3d834.png,2416,1736,3,1.391705069124424,2416x1736,100.18271145512253,46.535628646577145,0.1658192217017121,119.68117881465149,17.411516744874344,7.889419979517172
moderate,aptos_29580bed2f7d.png,2416,1736,3,1.391705069124424,2416x1736,85.02235313921018,40.62395794775876,0.16626197851496932,101.56204194410732,18.275023679814204,6.622893982214124
moderate,aptos_295fdc964f6e.png,2416,1736,3,1.391705069124424,2416x1736,63.53569807275613,29.48058709417155,0.1664577261421552,75.82325545341092,11.643011109943993,10.16891088511729
moderate,aptos_2967e578939f.png,2588,1958,3,1.3217568947906027,2588x1958,44.09633781592736,15.88719741900396,0.09502153413333797,48.101521849727014,10.487628442221924,12.195289842361698
moderate,aptos_29f44aea93a4.png,3216,2136,3,1.5056179775280898,3216x2136,76.96756386606295,45.50459766235703,0.25333916792442285,102.33136631927589,15.283845334631854,3.167101928082085
moderate,aptos_2a099b247b10.png,1050,1050,3,1.0,1050x1050,82.0446149659864,44.188187168538285,0.20888798185941043,103.36538481382158,17.074897507381277,44.816662722136556
moderate,aptos_2a3378bcfbcc.png,2416,1736,3,1.391705069124424,2416x1736,67.29795387699515,31.540697378388053,0.1662989345225379,80.32107602363264,13.165519191979723,8.528536236603893
moderate,aptos_2a3a1ed1c285.png,3216,2136,3,1.5056179775280898,3216x2136,41.19466746324557,25.987960188305852,0.25455019495220527,54.82085621805293,13.281778564360772,14.749267320060731
moderate,aptos_2a47e5b21791.png,2416,1736,3,1.391705069124424,2416x1736,70.64556804483169,32.62558503946673,0.16658361499374372,84.35629746287722,12.192594388403556,12.475920419005964
moderate,aptos_2a5a8b744f08.png,2416,1736,3,1.391705069124424,2416x1736,59.69776161038545,28.508568394874693,0.16693648525955992,71.28372917689249,13.092644245481651,10.80805740925759
moderate,aptos_2af1bf226f51.png,2588,1958,3,1.3217568947906027,2588x1958,59.47140195259649,23.37783544694328,0.028351170563281777,60.91843128254706,22.10453002572422,6.719316424618615
moderate,aptos_2b074afdf626.png,2416,1736,3,1.391705069124424,2416x1736,70.76080236022523,32.99010943367199,0.16656144138920256,84.49625699596177,13.156884793976177,10.81391147836167
moderate,aptos_2b07790a2422.png,3388,2588,3,1.3091190108191655,3388x2588,42.46397470205781,25.782997797735202,0.24902237007056455,56.15635520632741,11.496285757996036,12.65911440222536
moderate,aptos_2b21d293fdf2.png,3216,2136,3,1.5056179775280898,3216x2136,41.19466746324557,25.987960188305852,0.25455019495220527,54.82085621805293,13.281778564360772,14.749267320060731
moderate,aptos_2b88cb6e31cd.png,3216,2136,3,1.5056179775280898,3216x2136,68.51600451045336,39.71978692715038,0.2539291778467215,91.21328473274653,9.253815202598545,3.5642940458186767
moderate,aptos_2ba0b0d9bda2.png,2416,1736,3,1.391705069124424,2416x1736,67.49109479430524,32.39701919982703,0.16637427709280678,80.55950494984374,15.247061321427909,9.445822492030375
moderate,aptos_2bd4d4fbed5c.png,3216,2136,3,1.5056179775280898,3216x2136,80.27125404112397,47.79061433039504,0.2520699114446494,106.62229454439077,17.279737437673287,4.418108279084526
moderate,aptos_2c1d5be654dd.png,3388,2588,3,1.3091190108191655,3388x2588,52.769699493986415,30.893914800469425,0.24883863677421356,69.8566417730404,9.855193036537996,16.39858868189479
moderate,aptos_2c2aa057afc5.png,1504,1000,3,1.504,1504x1000,59.574761968085106,37.32427194654462,0.2649428191489362,80.82347317023752,13.813607096616494,26.17541766254483
moderate,aptos_2cbfc6182ba2.png,3216,2136,3,1.5056179775280898,3216x2136,72.55942795968659,43.59654825347706,0.25374473605754,96.81694681630522,15.092125255154501,6.602061231882557
moderate,aptos_2cceb07ff706.png,1504,1000,3,1.504,1504x1000,74.17254853723404,45.38565061986519,0.264719414893617,100.63488301433632,12.487191209986571,29.71156049610215
moderate,aptos_2cef97083e6f.png,3216,2136,3,1.5056179775280898,3216x2136,71.73044145494438,41.71170097198025,0.25369538659697766,95.451677285368,10.632369790340046,4.000615337523006
moderate,aptos_2d552318eb07.png,474,358,3,1.324022346368715,474x358,69.44782900784952,30.276127603446117,0.07319732220729322,74.3471968767287,25.70837334374645,121.91967358925086
moderate,aptos_2d870833c0c9.png,3388,2588,3,1.3091190108191655,3388x2588,64.78174024057999,37.745625931887226,0.24464915265990156,85.36523189932093,12.418450912707423,11.162827387062196
moderate,aptos_2e26762daed5.png,3216,2136,3,1.5056179775280898,3216x2136,68.52655248453426,41.676108859519324,0.2559027195483258,91.48837187008705,16.544211330259632,3.784500213065012
moderate,aptos_2e79041ef722.png,2588,1958,3,1.3217568947906027,2588x1958,34.24181852914291,19.939293611313463,0.09771981313929458,37.39356750292205,18.406983243717168,11.206201561978995
moderate,aptos_2f5c9cdfb333.png,2588,1958,3,1.3217568947906027,2588x1958,73.4853235566684,39.04931921336769,0.09480169336593976,80.66497504313902,33.77413664648119,14.550552520596963
moderate,aptos_2f9b66784109.png,3216,2136,3,1.5056179775280898,3216x2136,84.58844165758288,50.98667671727243,0.2545995444127676,112.82851811837898,18.840441556269603,4.83614550428159
moderate,aptos_2fb3a8606a77.png,3388,2588,3,1.3091190108191655,3388x2588,67.63100355103657,39.51720100390071,0.24896922313319672,89.5747805743411,12.040864816090748,12.645297215210343
moderate,aptos_2fdffb6160a6.png,2416,1736,3,1.391705069124424,2416x1736,69.3408154545732,32.07388495680162,0.16643579096346933,82.79563687121276,12.098274149021345,8.903100632864804
moderate,aptos_300305ce82d2.png,3216,2136,3,1.5056179775280898,3216x2136,66.4587901433842,39.252453011598476,0.2545461188905659,88.51838608124547,12.446853828473229,3.663322982023128
moderate,aptos_302bcdb635ff.png,1844,1226,3,1.504078303425775,1844x1226,70.32299145767942,47.10484836600401,0.28482481873224036,97.90550200763471,20.76877969788751,6.347958432762368
moderate,aptos_308f7fce6f0d.png,2588,1958,3,1.3217568947906027,2588x1958,51.67870587594508,23.432204711983122,0.0956599406706209,56.671309480321725,18.614139854904497,12.764533566561543
moderate,aptos_310c27067ac0.png,1050,1050,3,1.0,1050x1050,73.4666149659864,40.17321055675332,0.20956190476190475,92.7124497107147,16.54612350198013,43.16987229189485
moderate,aptos_3128eb593012.png,2588,1958,3,1.3217568947906027,2588x1958,44.14736416050823,21.15585420587992,0.09529446032841132,48.314735043794,17.673843511099964,12.012730635417144
moderate,aptos_31452ad8808c.png,1844,1226,3,1.504078303425775,1844x1226,52.21100841139023,34.99697528593717,0.28529501792330314,72.63294600390527,15.86743950431909,5.225327587100192
moderate,aptos_314862758acf.png,2416,1736,3,1.391705069124424,2416x1736,85.4260529362621,39.05017087769657,0.1658139763328959,102.00008002919922,13.08815169438549,5.315451468512139
moderate,aptos_31b5d6fb0256.png,2416,1736,3,1.391705069124424,2416x1736,49.23781596194342,26.417113490160176,0.1673658902249214,58.74198688854692,17.27301337903825,12.765862470585386
moderate,aptos_3246f07e65b4.png,1844,1226,3,1.504078303425775,1844x1226,85.70111697741983,58.4108362588285,0.2831284745198926,119.04583803048506,28.842045111217974,8.841727196157944
moderate,aptos_32a3eb37ff40.png,2416,1736,3,1.391705069124424,2416x1736,81.20349670590838,37.391986766091094,0.16663153859065524,97.0287140366447,13.218064948941718,11.44685653818215
moderate,aptos_331b87d1b9d1.png,2416,1736,3,1.391705069124424,2416x1736,91.85747116954558,41.02688461179388,0.16609436513870662,109.74347278249584,9.608834869887136,7.527741074919099
